GENE_ENTREZ_ID,GENE_SYMBOL,DISEASE_IDS
5424,POLD1,"OMIM:615381,OMIM:612591,ORPHA:447877"
5426,POLE,"ORPHA:85173,OMIM:615139,OMIM:615083,OMIM:618336,ORPHA:447877"
5428,POLG,"ORPHA:70595,ORPHA:298,OMIM:603041,ORPHA:726,OMIM:613662,OMIM:607459,OMIM:258450,OMIM:157640,ORPHA:254886,ORPHA:94125,ORPHA:254892,OMIM:203700"
11232,POLG2,"OMIM:619425,OMIM:618528,ORPHA:254892,OMIM:610131"
84172,POLR1B,"ORPHA:861,OMIM:618939"
9533,POLR1C,"OMIM:248390,ORPHA:861,OMIM:616494,ORPHA:88637"
51082,POLR1D,"ORPHA:861,OMIM:613717"
5447,POR,"ORPHA:83,OMIM:201750,OMIM:613571,OMIM:207410,ORPHA:95699"
5468,PPARG,"ORPHA:79083,OMIM:601665,ORPHA:528,OMIM:604367,OMIM:125853"
4659,PPP1R12A,OMIM:618820
5518,PPP2R1A,"OMIM:616362,ORPHA:457284"
5573,PRKAR1A,"ORPHA:615,ORPHA:189439,OMIM:610489,OMIM:101800,OMIM:255960,ORPHA:280651,OMIM:160980,ORPHA:950,ORPHA:1359,ORPHA:520"
5580,PRKCD,"OMIM:615559,ORPHA:3261,ORPHA:1572"
5071,PRKN,"OMIM:600116,ORPHA:2828,OMIM:211980,OMIM:167000"
5618,PRLR,"OMIM:615555,OMIM:615554,ORPHA:397685"
60675,PROK2,"ORPHA:432,OMIM:610628,ORPHA:478"
128674,PROKR2,"ORPHA:432,OMIM:244200,ORPHA:3157,ORPHA:478,ORPHA:95496"
5696,PSMB8,OMIM:256040
29893,PSMC3IP,"OMIM:614324,ORPHA:243"
5727,PTCH1,"OMIM:109400,OMIM:610828,ORPHA:93925,ORPHA:220386,ORPHA:93924,ORPHA:377,ORPHA:77301,ORPHA:280200,ORPHA:93926,ORPHA:280195,OMIM:605462"
8643,PTCH2,"OMIM:109400,OMIM:155255,ORPHA:377,OMIM:605462"
5728,PTEN,"OMIM:607174,OMIM:176807,ORPHA:101070,ORPHA:145,OMIM:158350,ORPHA:79076,ORPHA:137608,OMIM:605309,ORPHA:201,ORPHA:744,ORPHA:2969,ORPHA:65285,ORPHA:109"
5781,PTPN11,"OMIM:156250,OMIM:163950,OMIM:151100,ORPHA:500,ORPHA:2499,OMIM:607785,ORPHA:648"
5782,PTPN12,OMIM:114500
26191,PTPN22,"ORPHA:3437,ORPHA:397,OMIM:222100,ORPHA:85410,ORPHA:85408,ORPHA:900,OMIM:180300,OMIM:152700"
5795,PTPRJ,OMIM:114500
285282,RABL3,"OMIM:618680,ORPHA:1333"
5885,RAD21,"OMIM:611376,OMIM:614701,ORPHA:199"
10111,RAD50,"ORPHA:145,OMIM:613078"
5888,RAD51,"ORPHA:84,OMIM:614508,OMIM:617244,ORPHA:238722,ORPHA:145,OMIM:114480"
5889,RAD51C,"ORPHA:84,OMIM:613399,OMIM:613390,ORPHA:145"
5892,RAD51D,ORPHA:145
25788,RAD54B,"OMIM:605027,OMIM:114500"
5915,RARB,"OMIM:615524,ORPHA:2470"
10125,RASGRP1,"OMIM:618534,ORPHA:3261"
9939,RBM8A,"ORPHA:3320,OMIM:274000"
55213,RCBTB1,OMIM:617175
9401,RECQL4,"OMIM:268400,ORPHA:221016,OMIM:218600,ORPHA:1225,OMIM:266280"
5970,RELA,"OMIM:618287,ORPHA:251636"
5979,RET,"OMIM:162300,ORPHA:29072,ORPHA:1848,OMIM:142623,OMIM:171400,OMIM:171300,ORPHA:276621,ORPHA:99803,ORPHA:388,OMIM:155240"
55159,RFWD3,"ORPHA:84,OMIM:617784"
54453,RIN2,"OMIM:613075,ORPHA:217335"
54101,RIPK4,"ORPHA:1234,ORPHA:1401,OMIM:214350,OMIM:263650"
134701,RIPPLY2,"OMIM:616566,ORPHA:2311"
6041,RNASEL,OMIM:601518
7737,RNF113A,"ORPHA:33364,OMIM:300953"
54894,RNF43,"OMIM:617108,ORPHA:157798"
6197,RPS6KA3,"OMIM:303600,ORPHA:192,OMIM:300844,ORPHA:276630,ORPHA:777"
340419,RSPO2,"OMIM:618022,ORPHA:3301,OMIM:618021"
51750,RTEL1,"OMIM:615190,ORPHA:3322,OMIM:616373,ORPHA:2032,ORPHA:1775"
10329,RXYLT1,"ORPHA:899,OMIM:615041"
6299,SALL1,"ORPHA:857,OMIM:107480"
57167,SALL4,"OMIM:147750,ORPHA:233,ORPHA:959,ORPHA:2307,OMIM:607323"
49855,SCAPER,"ORPHA:110,ORPHA:791,OMIM:618195"
10806,SDCCAG8,"ORPHA:110,ORPHA:3156,OMIM:615993,OMIM:613615"
6390,SDHB,"ORPHA:44890,ORPHA:29072,ORPHA:97286,OMIM:619224,OMIM:606864,ORPHA:3208,OMIM:115310,OMIM:606764,OMIM:171300,ORPHA:276621,ORPHA:201"
6391,SDHC,"ORPHA:44890,OMIM:605373,ORPHA:29072,ORPHA:97286,OMIM:606864,OMIM:606764,ORPHA:201"
6392,SDHD,"OMIM:168000,ORPHA:29072,ORPHA:97286,OMIM:606864,ORPHA:3208,ORPHA:100093,OMIM:171300,ORPHA:276621,OMIM:619167,ORPHA:201"
10483,SEC23B,"OMIM:224100,ORPHA:201,OMIM:616858"
10371,SEMA3A,"ORPHA:130,ORPHA:478,OMIM:614897"
9723,SEMA3E,"ORPHA:138,OMIM:146110,OMIM:214800"
64218,SEMA4A,"OMIM:610283,ORPHA:791,ORPHA:440437,ORPHA:1872,OMIM:610282"
26040,SETBP1,"ORPHA:436151,OMIM:269150,OMIM:616078,ORPHA:798"
29072,SETD2,"OMIM:616831,ORPHA:821"
10262,SF3B4,"ORPHA:245,ORPHA:1788,OMIM:154400"
10568,SLC34A2,"ORPHA:60025,OMIM:265100"
7355,SLC35A2,"OMIM:300896,ORPHA:356961"
2542,SLC37A4,"OMIM:232240,OMIM:232220,ORPHA:79259"
388662,SLC6A17,"OMIM:616269,ORPHA:457212"
84464,SLX4,"ORPHA:84,OMIM:613951"
4088,SMAD3,"ORPHA:284984,OMIM:613795,ORPHA:91387"
4089,SMAD4,"ORPHA:2588,OMIM:175050,OMIM:139210,ORPHA:329971,ORPHA:774,OMIM:174900,ORPHA:91387,OMIM:260350,ORPHA:1333"
8243,SMC1A,"OMIM:300590,ORPHA:220386,ORPHA:3095,ORPHA:199,OMIM:301044"
9126,SMC3,"OMIM:610759,ORPHA:199"
402381,SOHLH1,"OMIM:617690,ORPHA:399805,OMIM:618115"
6663,SOX10,"ORPHA:163746,OMIM:611584,ORPHA:897,OMIM:609136,OMIM:613266,ORPHA:478,ORPHA:895"
6658,SOX3,"OMIM:312000,ORPHA:393,ORPHA:90695,ORPHA:67045,OMIM:300123,ORPHA:3157"
6662,SOX9,"ORPHA:393,ORPHA:718,ORPHA:251510,ORPHA:140,ORPHA:242,OMIM:114290,ORPHA:2138"
23384,SPECC1L,"OMIM:145410,OMIM:600251,ORPHA:1519,OMIM:145420"
10653,SPINT2,OMIM:270420
81848,SPRY4,"ORPHA:432,OMIM:615266,OMIM:146110,ORPHA:478"
6714,SRC,"OMIM:114500,OMIM:616937"
10847,SRCAP,"ORPHA:2044,OMIM:136140"
6716,SRD5A2,"OMIM:264600,ORPHA:753"
6736,SRY,"ORPHA:1772,OMIM:400045,ORPHA:393,OMIM:400044,ORPHA:251510,ORPHA:242,ORPHA:2138"
10734,STAG3,OMIM:615723
6794,STK11,"OMIM:155600,OMIM:175200,OMIM:273300,ORPHA:2869,OMIM:260350"
219736,STOX1,"OMIM:609404,ORPHA:275555"
64220,STRA6,"ORPHA:2470,OMIM:601186"
51684,SUFU,"OMIM:109400,OMIM:607174,OMIM:155255,OMIM:617757,ORPHA:2495,ORPHA:475,ORPHA:377,ORPHA:280200"
6866,TAC3,"ORPHA:432,OMIM:614839"
6870,TACR3,"ORPHA:432,OMIM:614840,ORPHA:478"
6897,TARS1,"ORPHA:33364,OMIM:618546"
6899,TBX1,"OMIM:187500,OMIM:192430,OMIM:217095,ORPHA:1727,ORPHA:567,ORPHA:3303,OMIM:188400"
6926,TBX3,"ORPHA:3138,OMIM:181450"
6911,TBX6,"ORPHA:1797,OMIM:122600"
6949,TCOF1,"ORPHA:861,OMIM:154500"
26123,TCTN3,"ORPHA:2753,ORPHA:564,OMIM:258860,ORPHA:2754,OMIM:614815"
7012,TERC,"ORPHA:2032,OMIM:127550,ORPHA:88,OMIM:614743,ORPHA:1775"
7015,TERT,"ORPHA:2032,ORPHA:2495,OMIM:178500,ORPHA:88,ORPHA:618,OMIM:615134,ORPHA:3322,OMIM:609135,OMIM:601626,OMIM:613989,OMIM:127550,OMIM:614742,ORPHA:1775"
7046,TGFBR1,"OMIM:609192,OMIM:132800,ORPHA:60030,ORPHA:91387"
7048,TGFBR2,"OMIM:610168,OMIM:614331,ORPHA:144,ORPHA:60030,ORPHA:91387,ORPHA:99977,OMIM:133239"
79228,THOC6,"ORPHA:363444,OMIM:613680"
26277,TINF2,"ORPHA:3322,OMIM:127550,OMIM:613990,OMIM:268130,ORPHA:1775"
7097,TLR2,"OMIM:114500,OMIM:246300"
7148,TNXB,"OMIM:615963,OMIM:606408,ORPHA:230839"
114034,TOE1,"ORPHA:284339,OMIM:614969"
7157,TP53,"OMIM:137800,OMIM:202300,OMIM:151623,OMIM:259500,OMIM:114500,OMIM:114550,OMIM:607107,ORPHA:145,ORPHA:668,OMIM:114480,ORPHA:3318,ORPHA:2807,ORPHA:1501,OMIM:618165,ORPHA:524,OMIM:260350,ORPHA:1333,OMIM:260500"
8626,TP63,"ORPHA:978,ORPHA:199302,OMIM:106260,ORPHA:199306,ORPHA:1071,ORPHA:141291,OMIM:605289,OMIM:103285,OMIM:603543,ORPHA:2440,ORPHA:1896,ORPHA:69085,ORPHA:93930,OMIM:604292,OMIM:129400"
26146,TRAF3IP1,"OMIM:616629,ORPHA:3156"
10758,TRAF3IP2,"OMIM:615527,ORPHA:1334"
10293,TRAIP,"ORPHA:808,OMIM:616777"
22954,TRIM32,"ORPHA:110,ORPHA:1878,OMIM:254110,OMIM:615988"
9319,TRIP13,"ORPHA:1052,OMIM:619011,OMIM:617598,ORPHA:654"
7248,TSC1,"ORPHA:538,ORPHA:805,OMIM:607341,OMIM:606690,OMIM:191100"
7249,TSC2,"OMIM:613254,ORPHA:538,ORPHA:805,OMIM:607341,OMIM:606690"
123016,TTC8,"ORPHA:110,ORPHA:791,OMIM:613464,OMIM:615985"
80185,TTI2,"ORPHA:391307,OMIM:615541"
56652,TWNK,"ORPHA:70595,OMIM:616138,OMIM:607459,ORPHA:1186,OMIM:609286,OMIM:271245,ORPHA:254892"
29089,UBE2T,"ORPHA:84,OMIM:616435"
197131,UBR1,"OMIM:243800,ORPHA:2315"
7374,UNG,OMIM:608106
79650,USB1,"OMIM:604173,ORPHA:1775"
9101,USP8,"OMIM:219090,ORPHA:96253,ORPHA:401795"
7428,VHL,"ORPHA:29072,OMIM:144700,ORPHA:892,OMIM:171300,ORPHA:276621,OMIM:193300,OMIM:263400"
51057,WDPCP,"ORPHA:110,ORPHA:1338,OMIM:217085,OMIM:615992"
55717,WDR11,"ORPHA:432,OMIM:614858,OMIM:146110,ORPHA:478,ORPHA:95496"
57728,WDR19,"OMIM:614376,OMIM:614378,ORPHA:474,ORPHA:3156,ORPHA:1515,OMIM:614377,OMIM:616307"
57539,WDR35,"OMIM:613610,OMIM:614091,ORPHA:93271,ORPHA:1515"
80326,WNT10A,"OMIM:257980,ORPHA:248,ORPHA:99798,ORPHA:50944,OMIM:150400,OMIM:224750"
7473,WNT3,"ORPHA:3301,OMIM:273395"
54361,WNT4,"ORPHA:139466,ORPHA:247768,OMIM:158330,OMIM:611812"
7476,WNT7A,"OMIM:276820,OMIM:228930,ORPHA:2879"
55135,WRAP53,"OMIM:613988,ORPHA:1775"
7486,WRN,"ORPHA:902,OMIM:277700"
7490,WT1,"OMIM:136680,OMIM:608978,OMIM:194080,ORPHA:3097,ORPHA:220,ORPHA:656,ORPHA:893,ORPHA:83469,OMIM:194070,ORPHA:347,OMIM:256370,ORPHA:251510,ORPHA:654,ORPHA:242,OMIM:106210,OMIM:156240,OMIM:194072"
51741,WWOX,"ORPHA:251510,OMIM:616211,OMIM:614322,ORPHA:442835,ORPHA:99977,ORPHA:284282,OMIM:133239"
7516,XRCC2,"ORPHA:84,OMIM:617247,OMIM:619145,OMIM:619146,ORPHA:399805"
9839,ZEB2,"ORPHA:261537,ORPHA:261552,OMIM:235730"
463,ZFHX3,OMIM:176807
23414,ZFPM2,"OMIM:187500,OMIM:616067,ORPHA:251510,OMIM:610187,ORPHA:3303,ORPHA:2140"
10269,ZMPSTE24,"OMIM:608612,ORPHA:1662,ORPHA:740,OMIM:275210,ORPHA:90154"
8882,ZPR1,OMIM:619321
