GENE_ENTREZ_ID,GENE_SYMBOL,DISEASE_IDS
2690,GHR,"OMIM:143890,ORPHA:633,ORPHA:314802,OMIM:262500,OMIM:604271"
2697,GJA1,"ORPHA:2710,OMIM:104100,ORPHA:2248,ORPHA:317,OMIM:241550,OMIM:600309,ORPHA:1522,ORPHA:1010,OMIM:218400,OMIM:186100,OMIM:617525,OMIM:164200,ORPHA:93404,OMIM:257850"
2702,GJA5,"OMIM:612474,OMIM:614049,OMIM:108770,ORPHA:3303"
2706,GJB2,"OMIM:602540,OMIM:148210,ORPHA:2202,ORPHA:2698,ORPHA:477,ORPHA:494,OMIM:220290,OMIM:304400,OMIM:148350,OMIM:124500,OMIM:601544,OMIM:149200"
2707,GJB3,"OMIM:133200,OMIM:220290,OMIM:612644,ORPHA:317"
127534,GJB4,"ORPHA:317,OMIM:617524"
10804,GJB6,"ORPHA:477,OMIM:220290,OMIM:612643,OMIM:304400,OMIM:612645,ORPHA:189,OMIM:129500"
57165,GJC2,"OMIM:613206,ORPHA:79452,OMIM:613480,ORPHA:320401,OMIM:608804"
2710,GK,OMIM:307030
2733,GLE1,"ORPHA:803,ORPHA:1486,OMIM:253310,OMIM:611890"
2735,GLI1,"OMIM:174400,OMIM:618123,ORPHA:289"
2736,GLI2,"ORPHA:93925,OMIM:615849,ORPHA:95494,ORPHA:280200,ORPHA:2162,ORPHA:93926,ORPHA:93924,ORPHA:280195,OMIM:610829,ORPHA:220386"
2737,GLI3,"ORPHA:672,ORPHA:36,ORPHA:380,OMIM:174700,OMIM:175700,OMIM:174200,ORPHA:93322,OMIM:146510"
51053,GMNN,"OMIM:616835,ORPHA:2554"
29925,GMPPB,"ORPHA:588,ORPHA:370968,ORPHA:370959,OMIM:615351,ORPHA:363623,OMIM:615350,OMIM:615352,ORPHA:353327"
2775,GNAO1,"OMIM:615473,ORPHA:1934,OMIM:617493"
2778,GNAS,"ORPHA:57782,ORPHA:79443,OMIM:174800,OMIM:612463,ORPHA:79445,ORPHA:94089,OMIM:612462,ORPHA:562,OMIM:166350,OMIM:103580,ORPHA:79444,ORPHA:189427,OMIM:603233,ORPHA:2762,OMIM:219080"
2796,GNRH1,"OMIM:614841,ORPHA:432,OMIM:146110"
2798,GNRHR,"ORPHA:432,OMIM:146110"
2812,GP1BB,"OMIM:231200,ORPHA:567,ORPHA:274,ORPHA:853"
2719,GPC3,"OMIM:312870,OMIM:194070,ORPHA:373,ORPHA:654"
2239,GPC4,"OMIM:312870,OMIM:301026,ORPHA:2662,OMIM:194070,ORPHA:373"
10082,GPC6,"ORPHA:93329,OMIM:258315"
83550,GPR101,"OMIM:300942,OMIM:300943,ORPHA:963"
2891,GRIA2,OMIM:618917
2892,GRIA3,"ORPHA:364028,OMIM:300699"
2893,GRIA4,"OMIM:617864,ORPHA:528084"
23426,GRIP1,"OMIM:617667,ORPHA:2052"
145258,GSC,OMIM:602471
2961,GTF2E2,"OMIM:616943,ORPHA:33364"
404672,GTF2H5,"ORPHA:33364,OMIM:616395"
2979,GUCA1B,"OMIM:613827,ORPHA:791"
283120,H19,"ORPHA:231144,ORPHA:2128,OMIM:194070,ORPHA:654,ORPHA:231140"
105259599,H19-ICR,"OMIM:194071,OMIM:180860,OMIM:130650"
3039,HBA1,"OMIM:617981,ORPHA:98791,OMIM:604131,OMIM:617973,OMIM:613978,ORPHA:163596,OMIM:140700"
3040,HBA2,"OMIM:617981,ORPHA:98791,OMIM:604131,OMIM:613978,ORPHA:163596,OMIM:140700"
3052,HCCS,"OMIM:309801,ORPHA:2556"
55869,HDAC8,"ORPHA:199,ORPHA:3459,OMIM:300882"
8925,HERC1,"OMIM:617011,ORPHA:457359"
8924,HERC2,"OMIM:176270,OMIM:615516"
84667,HES7,"ORPHA:2311,OMIM:613686"
8820,HESX1,"OMIM:182230,ORPHA:95494,ORPHA:95496,ORPHA:226307,ORPHA:478,ORPHA:3157"
3077,HFE,"OMIM:235200,OMIM:176200,ORPHA:465508,OMIM:104300,OMIM:176100,ORPHA:586"
3081,HGD,"OMIM:203500,ORPHA:56"
138050,HGSNAT,"OMIM:252930,OMIM:616544,ORPHA:791"
55733,HHAT,"OMIM:600092,ORPHA:1422"
26275,HIBCH,"OMIM:250620,ORPHA:88639"
3106,HLA-B,"OMIM:106300,ORPHA:117,ORPHA:36426,ORPHA:397,ORPHA:3287"
8091,HMGA2,"ORPHA:397590,ORPHA:94063,OMIM:618908,ORPHA:99971"
6928,HNF1B,"ORPHA:93111,OMIM:125853,OMIM:137920,ORPHA:261265,ORPHA:1309,OMIM:144700"
3190,HNRNPK,"OMIM:616580,ORPHA:453504,ORPHA:352665"
3209,HOXA13,"ORPHA:2438,OMIM:140000,OMIM:176305"
3239,HOXD13,"ORPHA:93387,ORPHA:887,OMIM:610713,ORPHA:93409,OMIM:186000,OMIM:113300,OMIM:113200,ORPHA:93406,OMIM:186300"
3251,HPRT1,"OMIM:300323,ORPHA:510,OMIM:300322,ORPHA:79233"
60495,HPSE2,"ORPHA:2704,OMIM:236730"
3265,HRAS,"OMIM:137550,OMIM:162900,OMIM:109800,OMIM:218040,ORPHA:2612,OMIM:188470,ORPHA:3071,OMIM:163200"
9653,HS2ST1,OMIM:619194
9394,HS6ST1,"ORPHA:432,ORPHA:478,OMIM:614880"
3293,HSD17B3,"OMIM:264300,ORPHA:752"
3284,HSD3B2,"ORPHA:90791,OMIM:201810"
3339,HSPG2,"ORPHA:1865,ORPHA:800,ORPHA:1606,OMIM:224410,OMIM:255800"
3064,HTT,"ORPHA:399,ORPHA:248111,OMIM:143100,OMIM:617435,ORPHA:528084"
10075,HUWE1,"OMIM:309590,ORPHA:528084"
219844,HYLS1,"ORPHA:2189,ORPHA:475,OMIM:236680"
57061,HYMAI,"ORPHA:96191,ORPHA:99886,OMIM:601410"
3419,IDH3A,"OMIM:619007,ORPHA:791"
3420,IDH3B,"OMIM:612572,ORPHA:791"
51124,IER3IP1,OMIM:614231
64135,IFIH1,"ORPHA:51,OMIM:182250,OMIM:615846"
9742,IFT140,"OMIM:617781,OMIM:266920,ORPHA:65,ORPHA:791,ORPHA:474"
26160,IFT172,"OMIM:615630,OMIM:616394,ORPHA:791,ORPHA:110,ORPHA:474"
11020,IFT27,"OMIM:615996,ORPHA:110"
80173,IFT74,"OMIM:617119,ORPHA:110"
57560,IFT80,"ORPHA:93271,OMIM:611263,ORPHA:474"
3476,IGBP1,"OMIM:300472,ORPHA:52055"
3481,IGF2,"ORPHA:231144,OMIM:616489,ORPHA:397590,ORPHA:2128,OMIM:180860,OMIM:194070,OMIM:130650,ORPHA:231140"
10320,IKZF1,"ORPHA:36426,OMIM:616873"
3586,IL10,"OMIM:180300,ORPHA:117"
54756,IL17RD,"ORPHA:478,OMIM:615267"
11141,IL1RAPL1,"OMIM:300143,ORPHA:777"
149233,IL23R,ORPHA:117
3614,IMPDH1,"OMIM:180105,OMIM:613837,ORPHA:65,ORPHA:791"
50939,IMPG2,"OMIM:616152,OMIM:613581,ORPHA:99000,ORPHA:791"
56623,INPP5E,"OMIM:610156,ORPHA:220493,OMIM:213300,ORPHA:75858,ORPHA:475,ORPHA:1454"
3636,INPPL1,"ORPHA:2746,OMIM:258480,ORPHA:3144"
3640,INSL3,OMIM:219050
3643,INSR,"ORPHA:508,ORPHA:769,OMIM:246200,OMIM:609968,ORPHA:2297,ORPHA:263458,OMIM:262190"
27152,INTU,"OMIM:617926,OMIM:617925"
3653,IPW,OMIM:176270
3664,IRF6,"ORPHA:1300,OMIM:608864,ORPHA:199302,ORPHA:888,ORPHA:99798,ORPHA:199306,OMIM:119300,OMIM:119500,ORPHA:141291"
10265,IRX5,OMIM:611174
3655,ITGA6,"OMIM:226730,ORPHA:79403"
3691,ITGB4,"ORPHA:79402,OMIM:226650,ORPHA:1114,OMIM:131800,OMIM:226730,ORPHA:79403,ORPHA:158684,ORPHA:251393"
182,JAG1,"OMIM:617992,OMIM:118450,ORPHA:3303,OMIM:187500"
83700,JAM3,OMIM:613730
284058,KANSL1,"OMIM:610443,ORPHA:363965,ORPHA:363958"
3735,KARS1,"OMIM:619196,OMIM:613916,OMIM:613641,OMIM:619147"
10524,KAT5,OMIM:619103
7994,KAT6A,"OMIM:616268,ORPHA:457193"
23522,KAT6B,"ORPHA:85201,ORPHA:3047,OMIM:603736,OMIM:606170"
84148,KAT8,"OMIM:618974,ORPHA:528084"
23247,KATNIP,"ORPHA:475,OMIM:616784"
3736,KCNA1,"ORPHA:972,OMIM:160120,ORPHA:1934,ORPHA:98809,ORPHA:37612"
3756,KCNH1,"OMIM:611816,OMIM:135500,ORPHA:3473,ORPHA:420561"
3763,KCNJ6,"ORPHA:435628,OMIM:614098"
3778,KCNMA1,"OMIM:617643,OMIM:609446,OMIM:618596,ORPHA:79137,OMIM:618729,ORPHA:528084"
3784,KCNQ1,"OMIM:609621,ORPHA:51083,OMIM:192500,OMIM:220400,OMIM:607554,OMIM:130650,ORPHA:101016,ORPHA:90647"
10984,KCNQ1OT1,"ORPHA:2128,OMIM:130650"
23028,KDM1A,"ORPHA:477993,OMIM:616728"
51780,KDM3B,OMIM:618846
23030,KDM4B,"OMIM:619320,ORPHA:528084"
10765,KDM5B,"ORPHA:88616,ORPHA:178469,OMIM:618109"
8242,KDM5C,"ORPHA:85279,OMIM:300534"
7403,KDM6A,"ORPHA:2322,OMIM:147920,OMIM:300867"
23135,KDM6B,OMIM:618505
2531,KDSR,"ORPHA:316,OMIM:617526,ORPHA:317"
9786,KIAA0586,"ORPHA:475,OMIM:616546,OMIM:616490,ORPHA:397715"
9851,KIAA0753,"OMIM:617127,OMIM:619479,ORPHA:2754"
84162,KIAA1109,OMIM:617822
57670,KIAA1549,"OMIM:618613,ORPHA:791"
374654,KIF7,"ORPHA:36,ORPHA:2189,OMIM:614120,ORPHA:2754,OMIM:607131,OMIM:200990,ORPHA:166024"
26128,KIFBP,"OMIM:609460,ORPHA:66629"
3814,KISS1,"ORPHA:432,OMIM:614842"
84634,KISS1R,"ORPHA:432,OMIM:614837,OMIM:176400"
55857,KIZ,"OMIM:615780,ORPHA:791"
1316,KLF6,"OMIM:613659,OMIM:176807"
317719,KLHL10,"ORPHA:399805,OMIM:615081"
80311,KLHL15,OMIM:300982
131377,KLHL40,"ORPHA:171430,OMIM:615348"
10324,KLHL41,"ORPHA:171433,ORPHA:171436,ORPHA:171439,ORPHA:171430,OMIM:615731"
55975,KLHL7,"OMIM:617055,ORPHA:791,OMIM:612943"
100144748,KLLN,"ORPHA:201,OMIM:615107"
8085,KMT2D,"ORPHA:2322,OMIM:147920"
55904,KMT2E,"OMIM:618512,ORPHA:528084"
51111,KMT5B,OMIM:617788
3845,KRAS,"OMIM:211980,ORPHA:3339,ORPHA:2396,OMIM:108010,OMIM:614470,OMIM:609942,ORPHA:1340,OMIM:109800,OMIM:137215,ORPHA:144,OMIM:260350,OMIM:601626,ORPHA:2612,OMIM:600268,ORPHA:648,ORPHA:1333,OMIM:163200,OMIM:114480,OMIM:615278"
3852,KRT5,"ORPHA:79397,ORPHA:79400,OMIM:131800,OMIM:601001,ORPHA:79145,ORPHA:79399,OMIM:131960,OMIM:179850,ORPHA:79396,ORPHA:158681,OMIM:131900,OMIM:131760"
3909,LAMA3,"ORPHA:79402,OMIM:226650,OMIM:226700,OMIM:245660,ORPHA:79404"
3914,LAMB3,"ORPHA:79402,OMIM:104530,OMIM:226650,OMIM:226700,ORPHA:79404"
3918,LAMC2,"ORPHA:79402,OMIM:226650,OMIM:226700,ORPHA:79404"
9215,LARGE1,"ORPHA:588,OMIM:613154,ORPHA:899,OMIM:608840,ORPHA:370968,OMIM:236670"
81887,LAS1L,"ORPHA:3459,OMIM:309585"
3952,LEP,"OMIM:614962,ORPHA:66628"
3953,LEPR,"ORPHA:179494,OMIM:614963"
3954,LETM1,"OMIM:194190,ORPHA:280"
3955,LFNG,"OMIM:609813,ORPHA:2311"
3972,LHB,OMIM:228300
3973,LHCGR,"OMIM:176410,ORPHA:3000,OMIM:238320"
89884,LHX4,"ORPHA:95494,ORPHA:95496,ORPHA:226307,OMIM:262700"
3981,LIG4,"OMIM:606593,ORPHA:235,ORPHA:99812,OMIM:254500,ORPHA:39041"
64327,LMBR1,"ORPHA:2378,OMIM:135750,OMIM:186200,OMIM:174500,ORPHA:93405,ORPHA:3332,ORPHA:931,ORPHA:93321,OMIM:188740,OMIM:200500"
4000,LMNA,"ORPHA:90153,ORPHA:363618,OMIM:610140,ORPHA:79084,OMIM:275210,OMIM:212112,OMIM:616516,ORPHA:157973,OMIM:181350,ORPHA:280365,OMIM:248370,OMIM:176670,OMIM:613205,ORPHA:98853,OMIM:115200,ORPHA:154,ORPHA:300751,ORPHA:1662,OMIM:605588,ORPHA:79474,ORPHA:98855,OMIM:151660,ORPHA:168796,ORPHA:2229,ORPHA:740,ORPHA:2348"
84823,LMNB2,"ORPHA:79087,OMIM:616540,OMIM:608709,OMIM:619180"
25802,LMOD1,"ORPHA:2241,OMIM:619362"
56203,LMOD3,"OMIM:616165,ORPHA:171436,ORPHA:171430"
4010,LMX1B,"ORPHA:2613,OMIM:256020,ORPHA:495818,OMIM:161200,ORPHA:2614"
9361,LONP1,"ORPHA:79243,OMIM:600373,ORPHA:1458"
9227,LRAT,"OMIM:613341,OMIM:268000,ORPHA:65,ORPHA:791,ORPHA:364055"
9860,LRIG2,"ORPHA:2704,OMIM:615112"
4047,LSS,"OMIM:618840,OMIM:618275,OMIM:616509,ORPHA:55654,ORPHA:2850"
54585,LZTFL1,"OMIM:615994,ORPHA:110"
8216,LZTR1,"OMIM:616564,ORPHA:648,OMIM:605275,OMIM:615670"
4081,MAB21L1,OMIM:618479
10586,MAB21L2,OMIM:615877
8379,MAD1L1,OMIM:176807
10459,MAD2L2,"OMIM:617243,ORPHA:84"
8567,MADD,"OMIM:619004,OMIM:619005,ORPHA:528084"
4094,MAF,"OMIM:601088,ORPHA:1377,OMIM:610202,ORPHA:1272"
54551,MAGEL2,"ORPHA:398069,OMIM:615547,ORPHA:177901,OMIM:176270,ORPHA:177910,ORPHA:177904,ORPHA:98754"
4117,MAK,"OMIM:614181,ORPHA:791"
10046,MAMLD1,"ORPHA:456328,ORPHA:95706,OMIM:300758"
5604,MAP2K1,"ORPHA:1340,OMIM:155950,OMIM:163950,OMIM:615279"
5605,MAP2K2,"ORPHA:1340,ORPHA:638,OMIM:615280"
4214,MAP3K1,"ORPHA:242,ORPHA:251510,OMIM:613762"
6885,MAP3K7,"OMIM:157800,ORPHA:1826,ORPHA:3238,OMIM:617137"
5594,MAPK1,"ORPHA:261330,OMIM:619087"
23162,MAPK8IP3,"OMIM:618443,ORPHA:528084"
10982,MAPRE2,"OMIM:616734,ORPHA:2505"
5648,MASP1,"OMIM:257920,ORPHA:293843"
55777,MBD5,"OMIM:156200,ORPHA:228402,ORPHA:178469"
51360,MBTPS2,"ORPHA:666,OMIM:301014,OMIM:300918,OMIM:308205,ORPHA:2273,OMIM:308800,ORPHA:659,ORPHA:85284"
4158,MC2R,"ORPHA:361,OMIM:202200"
4174,MCM5,OMIM:617564
84515,MCM8,OMIM:612885
4193,MDM2,"OMIM:618681,ORPHA:524,ORPHA:99971"
2122,MECOM,"ORPHA:71289,OMIM:616738"
4204,MECP2,"OMIM:300496,ORPHA:778,ORPHA:3095,OMIM:300260,OMIM:312750,ORPHA:1762,ORPHA:3077,OMIM:300055,ORPHA:777,OMIM:300673"
9968,MED12,"OMIM:305450,OMIM:309520,ORPHA:93932,ORPHA:776,ORPHA:777,ORPHA:293707,OMIM:300895"
116931,MED12L,"OMIM:618872,ORPHA:178469"
9969,MED13,"OMIM:618009,ORPHA:528084"
23389,MED13L,"OMIM:616789,ORPHA:860,ORPHA:369891"
81857,MED25,"OMIM:616449,OMIM:605589,ORPHA:88616,ORPHA:464738"
4210,MEFV,"ORPHA:3243,ORPHA:329967,ORPHA:117,OMIM:608068,ORPHA:342,OMIM:249100,OMIM:134610"
1954,MEGF8,"OMIM:614976,ORPHA:65759"
254528,MEIOB,"ORPHA:399805,OMIM:617706"
10461,MERTK,"ORPHA:791,OMIM:613862"
145873,MESP2,"OMIM:608681,OMIM:277300,ORPHA:2311"
4281,MID1,OMIM:300000
9562,MINPP1,"ORPHA:284339,ORPHA:319487,OMIM:188470"
8195,MKKS,"OMIM:605231,OMIM:236700,ORPHA:2473,ORPHA:110"
7681,MKRN3,"OMIM:176270,OMIM:615346"
10108,MKRN3-AS1,OMIM:176270
54903,MKS1,"ORPHA:564,OMIM:615990,ORPHA:220493,OMIM:249000,ORPHA:475,OMIM:617121,ORPHA:110"
51085,MLXIPL,"ORPHA:904,OMIM:194050"
4312,MMP1,"ORPHA:79408,OMIM:606963,OMIM:226600"
3110,MNX1,"ORPHA:1552,OMIM:176450"
7841,MOGS,"OMIM:606056,ORPHA:79330"
136647,MPLKIP,"ORPHA:33364,OMIM:234050"
56246,MRAP,"OMIM:607398,ORPHA:361"
22808,MRAS,"ORPHA:648,OMIM:618499"
4361,MRE11,"ORPHA:251347,OMIM:604391,ORPHA:145"
28957,MRPS28,OMIM:618958
4534,MTM1,"ORPHA:456328,ORPHA:596,OMIM:310400"
64419,MTMR14,"ORPHA:169189,OMIM:160150"
2475,MTOR,"OMIM:616638,ORPHA:457485,OMIM:607341"
4593,MUSK,"ORPHA:98913,ORPHA:994,OMIM:208150,OMIM:616325"
4601,MXI1,OMIM:176807
4629,MYH11,"ORPHA:91387,ORPHA:2241,OMIM:619350,OMIM:132900,OMIM:619351,ORPHA:229"
4621,MYH3,"ORPHA:2053,ORPHA:1147,OMIM:618436,ORPHA:2990,OMIM:193700,OMIM:178110,OMIM:618469,ORPHA:1146"
4638,MYLK,"OMIM:613780,ORPHA:91387,ORPHA:2241,OMIM:249210"
29895,MYLPF,OMIM:619110
389827,MYMK,"OMIM:254940,ORPHA:1358"
4654,MYOD1,"OMIM:618975,ORPHA:994"
745,MYRF,"OMIM:618280,OMIM:618113"
23040,MYT1L,"OMIM:616521,ORPHA:178469,ORPHA:528084"
8260,NAA10,"ORPHA:568,OMIM:300855,OMIM:309800,ORPHA:276432"
259232,NALCN,"ORPHA:2053,ORPHA:1147,ORPHA:371364,OMIM:615419,OMIM:616266,ORPHA:1146"
340719,NANOS1,"ORPHA:399805,OMIM:615413,ORPHA:399808"
4683,NBN,"OMIM:251260,OMIM:613065,ORPHA:647,ORPHA:145,OMIM:609135"
653361,NCF1,"OMIM:233700,ORPHA:379,ORPHA:904"
4692,NDN,"ORPHA:177901,OMIM:176270,ORPHA:177910,ORPHA:177904,ORPHA:98754"
79625,NDNF,"ORPHA:478,OMIM:618841"
4693,NDP,"ORPHA:90050,ORPHA:891,ORPHA:190,OMIM:310600,OMIM:305390,ORPHA:649"
4702,NDUFA8,OMIM:619272
54539,NDUFB11,"OMIM:309801,OMIM:300952,ORPHA:2556,ORPHA:2609,OMIM:301021"
4724,NDUFS4,"ORPHA:255241,OMIM:252010,ORPHA:2609"
4703,NEB,"OMIM:619334,ORPHA:171433,ORPHA:171436,ORPHA:399103,OMIM:256030,ORPHA:171439,ORPHA:171430"
5818,NECTIN1,"OMIM:225060,ORPHA:199302,ORPHA:3253,ORPHA:199306,ORPHA:141291"
23327,NEDD4L,"OMIM:617201,ORPHA:98892"
4750,NEK1,"ORPHA:803,ORPHA:2751,OMIM:263520,OMIM:617892"
4751,NEK2,"OMIM:615565,ORPHA:791"
4761,NEUROD2,"ORPHA:1934,OMIM:618374"
340533,NEXMIF,"ORPHA:85277,OMIM:300912,ORPHA:1942"
4763,NF1,"ORPHA:638,ORPHA:139474,OMIM:162200,ORPHA:363700,ORPHA:29072,OMIM:607785,OMIM:162210,OMIM:601321,ORPHA:97685,OMIM:193520"
4781,NFIB,OMIM:618286
4784,NFIX,"OMIM:602535,OMIM:614753,ORPHA:420179,ORPHA:561,ORPHA:447980"
55651,NHP2,"ORPHA:1775,OMIM:613987,OMIM:224230"
25836,NIPBL,"ORPHA:199,OMIM:122470"
79576,NKAP,OMIM:301039
7080,NKX2-1,"OMIM:118700,OMIM:188550,ORPHA:95713,ORPHA:209905,OMIM:610978,ORPHA:1429"
1482,NKX2-5,"ORPHA:95712,OMIM:614435,ORPHA:95713,ORPHA:2248,OMIM:217095,ORPHA:1479,ORPHA:3303,ORPHA:402075,OMIM:108900,OMIM:225250,ORPHA:871,ORPHA:99103,OMIM:614432,OMIM:187500"
137814,NKX2-6,"ORPHA:3384,OMIM:217095,ORPHA:3303"
579,NKX3-2,OMIM:613330
23530,NNT,"OMIM:614736,ORPHA:361"
4838,NODAL,"ORPHA:93925,ORPHA:280200,OMIM:270100,ORPHA:93926,ORPHA:93924,ORPHA:280195,ORPHA:220386"
4841,NONO,"ORPHA:466791,OMIM:300967"
55505,NOP10,"ORPHA:1775,OMIM:224230"
4853,NOTCH2,"OMIM:102500,OMIM:610205,ORPHA:955"
4854,NOTCH3,"OMIM:130720,ORPHA:2591,OMIM:615293,ORPHA:2789,ORPHA:136,OMIM:125310"
23742,NPAP1,OMIM:176270
4867,NPHP1,"OMIM:266900,ORPHA:220497,ORPHA:3156,OMIM:609583,OMIM:256100,ORPHA:110"
4869,NPM1,"ORPHA:1775,OMIM:601626,ORPHA:520"
190,NR0B1,"ORPHA:242,OMIM:300200,OMIM:300018,ORPHA:251510,ORPHA:393"
10002,NR2E3,"ORPHA:791,OMIM:611131,OMIM:268100"
7026,NR2F2,"ORPHA:1330,OMIM:615779,OMIM:618901"
2516,NR5A1,"OMIM:613957,ORPHA:242,ORPHA:399805,ORPHA:251510,ORPHA:2138,ORPHA:243,OMIM:612964,ORPHA:393,OMIM:612965,OMIM:617480"
4893,NRAS,"OMIM:613224,OMIM:137550,OMIM:162900,ORPHA:2612,OMIM:249400,OMIM:614470,ORPHA:648,OMIM:188470,OMIM:163200,OMIM:114500,ORPHA:626"
4901,NRL,"OMIM:613750,ORPHA:791"
64324,NSD1,"OMIM:117550,ORPHA:821,ORPHA:228415,ORPHA:3447"
7468,NSD2,"OMIM:194190,ORPHA:280"
26012,NSMF,"OMIM:614838,ORPHA:432"
54888,NSUN2,"ORPHA:235,ORPHA:88616,OMIM:611091"
84628,NTNG2,"OMIM:618718,ORPHA:528084"
4927,NUP88,"OMIM:618393,ORPHA:994"
64359,NXN,"ORPHA:1507,OMIM:618529"
23363,OBSL1,"OMIM:612921,ORPHA:2616"
4948,OCA2,"ORPHA:79432,ORPHA:177901,OMIM:203200,ORPHA:98794,ORPHA:177904,ORPHA:98754"
4952,OCRL,"OMIM:309000,OMIM:300555,ORPHA:534"
4953,ODC1,"ORPHA:544488,OMIM:619075"
8481,OFD1,"ORPHA:2750,ORPHA:244,OMIM:311200,OMIM:300209,OMIM:300804,ORPHA:2754,OMIM:300424,ORPHA:791"
8473,OGT,OMIM:300997
4983,OPHN1,"OMIM:300486,ORPHA:137831"
4998,ORC1,"OMIM:224690,ORPHA:2554"
5000,ORC4,"OMIM:613800,ORPHA:2554"
23594,ORC6,"OMIM:613803,ORPHA:2554"
55593,OTUD5,OMIM:301056
51633,OTUD6B,"ORPHA:505237,OMIM:617452"
5015,OTX2,"ORPHA:95494,ORPHA:990,ORPHA:3157,OMIM:610125,OMIM:613986"
55690,PACS1,"ORPHA:329224,OMIM:615009"
23241,PACS2,OMIM:618067
5048,PAFAH1B1,"OMIM:607432,ORPHA:217385,ORPHA:531,ORPHA:95232"
79728,PALB2,"ORPHA:84,OMIM:610832,ORPHA:1333,ORPHA:145,OMIM:114480"
5073,PARN,"OMIM:616371,ORPHA:1775,ORPHA:3322,OMIM:616353,ORPHA:2032"
5080,PAX6,"ORPHA:708,ORPHA:250923,OMIM:194072,ORPHA:2334,ORPHA:1065,ORPHA:893,ORPHA:35737,ORPHA:2253,OMIM:106210,OMIM:165550,ORPHA:137902,OMIM:604229,OMIM:120430,OMIM:148190,OMIM:120200,OMIM:136520"
5081,PAX7,"OMIM:618578,OMIM:268220"
5087,PBX1,OMIM:617641
388939,PCARE,"OMIM:613428,ORPHA:791"
5116,PCNT,"ORPHA:2637,ORPHA:808,OMIM:210720"
5144,PDE4D,"OMIM:614613,ORPHA:439822,ORPHA:950,ORPHA:280651"
5145,PDE6A,"OMIM:613810,ORPHA:791"
5158,PDE6B,"OMIM:163500,ORPHA:215,ORPHA:791,OMIM:613801"
5147,PDE6D,"OMIM:615665,ORPHA:2754"
5148,PDE6G,"OMIM:268000,OMIM:613582,ORPHA:791"
5189,PEX1,"ORPHA:3220,ORPHA:772,OMIM:214100,ORPHA:44,ORPHA:912,OMIM:234580,OMIM:601539"
5192,PEX10,"ORPHA:772,ORPHA:44,ORPHA:247815,OMIM:614871,OMIM:614870,ORPHA:912"
8799,PEX11B,"ORPHA:772,ORPHA:44,OMIM:614920,ORPHA:912"
5193,PEX12,"ORPHA:772,ORPHA:44,OMIM:614859,OMIM:266510,ORPHA:912"
5194,PEX13,"ORPHA:772,ORPHA:44,OMIM:614883,OMIM:614885,ORPHA:912"
5195,PEX14,"ORPHA:772,ORPHA:44,OMIM:614887,ORPHA:912"
9409,PEX16,"ORPHA:772,OMIM:614876,ORPHA:44,OMIM:614877,ORPHA:912"
5824,PEX19,"ORPHA:772,ORPHA:44,OMIM:614886,ORPHA:912"
5828,PEX2,"ORPHA:772,OMIM:614867,ORPHA:44,OMIM:614866,ORPHA:912"
55670,PEX26,"ORPHA:772,OMIM:614872,OMIM:614873,ORPHA:44,ORPHA:912"
8504,PEX3,"ORPHA:772,OMIM:617370,ORPHA:44,OMIM:614882,ORPHA:912"
5830,PEX5,"ORPHA:772,OMIM:214110,ORPHA:44,OMIM:202370,OMIM:616716,ORPHA:912"
5190,PEX6,"ORPHA:3220,ORPHA:772,OMIM:614863,ORPHA:44,OMIM:616617,OMIM:614862,ORPHA:912,ORPHA:95433"
221692,PHACTR1,"OMIM:618298,ORPHA:3451"
51317,PHF21A,"OMIM:618725,ORPHA:52022"
84295,PHF6,"OMIM:301900,ORPHA:127"
23133,PHF8,"OMIM:300263,ORPHA:85287"
26227,PHGDH,"ORPHA:2671,OMIM:601815,OMIM:256520,ORPHA:79351"
55023,PHIP,OMIM:617991
9780,PIEZO1,"OMIM:616843,ORPHA:3202,OMIM:194380"
63895,PIEZO2,"OMIM:114300,OMIM:248700,OMIM:108145,ORPHA:376,ORPHA:1154,ORPHA:2461,OMIM:617146"
5277,PIGA,"ORPHA:3451,OMIM:300818,OMIM:300868,ORPHA:447"
54872,PIGG,"OMIM:616917,ORPHA:488635,ORPHA:280"
23556,PIGN,"ORPHA:2059,ORPHA:280633,OMIM:614080"
51227,PIGP,"OMIM:617599,ORPHA:1934"
9091,PIGQ,"ORPHA:1934,OMIM:618548"
94005,PIGS,OMIM:618143
5286,PIK3C2A,"OMIM:618440,ORPHA:557003"
5290,PIK3CA,"OMIM:211980,ORPHA:99802,OMIM:155500,OMIM:615108,ORPHA:60040,OMIM:167000,OMIM:114500,ORPHA:276280,OMIM:602501,ORPHA:201,OMIM:613659,OMIM:162900,ORPHA:144,OMIM:612918,OMIM:182000,OMIM:613089,ORPHA:2495,OMIM:114480,OMIM:114550"
5308,PITX2,"OMIM:180550,ORPHA:782,ORPHA:708,OMIM:137600,OMIM:180500"
5317,PKP1,"ORPHA:158668,OMIM:604536"
5324,PLAG1,"ORPHA:397590,OMIM:618907,OMIM:181030"
5337,PLD1,OMIM:212093
5339,PLEC,"OMIM:613723,ORPHA:79401,ORPHA:1114,ORPHA:254361,ORPHA:257,OMIM:131950,OMIM:616487,OMIM:226730,ORPHA:158684,OMIM:612138,OMIM:226670"
83483,PLVAP,OMIM:618183
5373,PMM2,"OMIM:212065,ORPHA:79318"
